"NUM";"TITLE";"PRICE";"SALEPRICE";"SALEPER";"DESCRIPTION";"IMGDATA";"GAMEIMG";"URL";"VARIA"
136;"Mini Motorways";"₩ 10,500";"₩ 9,450";"-10%";"Mini Motorways는 성장하는 도시의 도로 지도를 설계하는 전략 시뮬레이션 게임입니다 교통망과 도로를 하나씩 건설하며 부산한 메트로폴리스를 형성하세요 도로를 다시 설계하고 고속도로를 배치해서 모든 사람이 원하는 곳으로 갈 수 있게 하세요 도시를 얼마나 오래 운영할 수 있으세요";"https://cdn.cloudflare.steamstatic.com/steam/apps/1127500/header.jpg?t=1667780984";"https://cdn.cloudflare.steamstatic.com/steam/apps/1127500/ss_07a526e227457c714954bbf7854c9fa6fc12d9c0.1920x1080.jpg?t=1667780984";"https://store.steampowered.com/app/1127500/Mini_Motorways?snr=1_2300_4__salebrowseall";1
137;"Tangle Tower";"₩ 21,500";"₩ 4,300";"-80%";"이상하면서도 뒤틀린 저택을 조사하여 긴장감 넘치는 미스터리를 풀어가며 호기심이 생기는 단서를 찾고 특이한 용의자를 심문하고 특별한 퍼즐을 푸세요 Tangle Tower의 비밀을 밝힐 수 있을까요";"https://cdn.cloudflare.steamstatic.com/steam/apps/359510/header.jpg?t=1695670089";"https://cdn.cloudflare.steamstatic.com/steam/apps/359510/ss_4e99e44b5f44f86f3d907e512abf42d3cb435042.1920x1080.jpg?t=1695670089";"https://store.steampowered.com/app/359510/Tangle_Tower?snr=1_2300_4__salebrowseall";1
138;"The Surge 2";"₩ 34,800";"₩ 6,960";"-80%";"살아남으려면 광대하게 펼쳐친 황량한 제리코 시티를 탐험하세요 무자비하고 가차없는 전투 속에서 휘몰아치는 맹렬한 공격에 맞서 싸우며 상대의 사지를 찢어발긴 뒤 장비를 탈취하세요";"https://cdn.cloudflare.steamstatic.com/steam/apps/644830/header.jpg?t=1695819737";"https://cdn.cloudflare.steamstatic.com/steam/apps/644830/ss_d257d25e52fde9e3f3cbb0fd0558b7d9ccecc308.1920x1080.jpg?t=1695819737";"https://store.steampowered.com/app/644830/The_Surge_2?snr=1_2300_4__salebrowseall";1
139;"Dorfromantik";"₩ 14,500";"₩ 11,600";"-20%";"Dorfromantik은 타일을 배치하여 아름답고 계속 성장하는 마을 풍경을 만들어 나가는 평화로운 건설 전략 및 퍼즐 게임입니다 다양하고 다채로운 생물군계들을 탐험하고 새로운 타일을 발견 및 잠금 해제하고 퀘스트를 완료하여 여러분의 세계에 생명을 불어넣으세요";"https://cdn.cloudflare.steamstatic.com/steam/apps/1455840/header.jpg?t=1695808680";"https://cdn.cloudflare.steamstatic.com/steam/apps/1455840/ss_a49e5fcc5301e8a05a1da7ce233a5377cf680e98.1920x1080.jpg?t=1695808680";"https://store.steampowered.com/app/1455840/Dorfromantik?snr=1_2300_4__salebrowseall";1
140;"Colony Ship: A Post-Earth Role Playing Game";"₩ 42,000";"₩ 31,500";"-25%";"Colony Ship is a turnbased partybased roleplaying game set aboard a generation ship launched to Proxima Centauri The game features a detailed skillbased character system multiple ways to handle quests choices  consequences and branching dialogue trees";"https://cdn.cloudflare.steamstatic.com/steam/apps/648410/header.jpg?t=1699609206";"https://cdn.cloudflare.steamstatic.com/steam/apps/648410/ss_f7de07d537ef5c60e9fa02372a6307c15a1e26f7.1920x1080.jpg?t=1699609206";"https://store.steampowered.com/app/648410/Colony_Ship_A_PostEarth_Role_Playing_Game?snr=1_2300_4__salebrowseall";1
141;"Crusader Kings III: Northern Lords";"₩ 13,500";"₩ 9,450";"-30%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/1303183/header.jpg?t=1676977277";"https://cdn.cloudflare.steamstatic.com/steam/apps/1303183/ss_8ee93023f348c5b6e5607b0f47f9db759a606581.1920x1080.jpg?t=1676977277";"https://store.steampowered.com/app/1303183/Crusader_Kings_III_Northern_Lords?snr=1_2300_4__salebrowseall";1
142;"Mega Man 11";"₩ 29,000";"₩ 9,570";"-67%";"록맨시리즈 최신작이 드디어 등장 알맞게 짜여진 게임 밸런스의 2D 액션과 섬세하게 만들어진 포근한 비주얼이 그려내는 최신의 록맨 더욱이 신기능 더블기어 시스템으로 기존 시리즈를 뛰어넘는 자유도와 상쾌감이 있는 플레이를 실현";"https://cdn.cloudflare.steamstatic.com/steam/apps/742300/header.jpg?t=1669873876";"https://cdn.cloudflare.steamstatic.com/steam/apps/742300/ss_36af3473db96e5654f46487a6306525eabf0a658.1920x1080.jpg?t=1669873876";"https://store.steampowered.com/app/742300/Mega_Man_11?snr=1_2300_4__salebrowseall";1
143;"Might & Magic® Heroes® VII";"₩ 44,000";"₩ 11,000";"-75%";"Might  Magic Heroes VII makes a triumphant return bringing you the essence of turn based strategy gaming Set in a fantasy universe with RPG progression with a strong story narrative you will embark on a journey that you will never forget";"https://cdn.cloudflare.steamstatic.com/steam/apps/321960/header.jpg?t=1692823130";"https://cdn.cloudflare.steamstatic.com/steam/apps/321960/ss_3790d8a7599b1452583f87f17d7fcee8a1d04502.1920x1080.jpg?t=1692823130";"https://store.steampowered.com/app/321960/Might__Magic_Heroes_VII?snr=1_2300_4__salebrowseall";1
144;"Crusader Kings III: Fate of Iberia";"₩ 13,500";"₩ 9,450";"-30%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/1303184/header.jpg?t=1676977209";"https://cdn.cloudflare.steamstatic.com/steam/apps/1303184/ss_b2441fac4fc0c941c916961f153d174e1ed3058a.1920x1080.jpg?t=1676977209";"https://store.steampowered.com/app/1303184/Crusader_Kings_III_Fate_of_Iberia?snr=1_2300_4__salebrowseall";1
145;"Survivors of the Dawn";"₩ 8,900";"₩ 7,120";"-20%";"런 기반의 로그라이크 총알 천국에서 전략적인 무기와 아이템 시너지 효과를 만들어 끊임없는 무리에서 살아남아야 합니다 한 발짝 물러설 때마다 완전히 새로운 전략을 향한 발걸음을 내딛는다는 사실을 기억하세요";"https://cdn.cloudflare.steamstatic.com/steam/apps/2285630/header.jpg?t=1699288569";"https://cdn.cloudflare.steamstatic.com/steam/apps/2285630/ss_b193be7cb301a31fd83d9baa0df35eda17556911.1920x1080.jpg?t=1699288569";"https://store.steampowered.com/app/2285630/Survivors_of_the_Dawn?snr=1_2300_4__salebrowseall";1
146;"스폰지밥 네모바지 : The Cosmic Shake";"₩ 44,800";"₩ 22,400";"-50%";"엇 소원을 들어주는 인어의 눈물이 스폰지밥과 뚱이의 손에 에이 그런다고 무슨 일 나겠어요 아 물론 우주의 구조가 크게 뒤틀려 버리긴 했네요 거기다 소원 세계로 향하는 문까지 열려버렸고요 하지만 우리의 즐거운 친구 스폰지밥이 다 해결해 줄 거예요 그것도 어마어마하게 멋진 옷을 입고 말이죠";"https://cdn.cloudflare.steamstatic.com/steam/apps/1282150/header_koreana.jpg?t=1696423941";"https://cdn.cloudflare.steamstatic.com/steam/apps/1282150/ss_d8382f8973eb59ed06e1ca3d7351e9825356718f.1920x1080.jpg?t=1696423941";"https://store.steampowered.com/app/1282150/___The_Cosmic_Shake?snr=1_2300_4__salebrowseall";1
147;"60 Parsecs!";"₩ 11,000";"₩ 5,500";"-50%";"60 Parsecs는 원자력 우주 시대에서 생존 물자를 수집해 살아남아야 하는 생존 모험 게임입니다 승무원이 살아서 임무를 수행할 수 있게 준비시켜 주세요 어려운 선택내리거나 수프가 동 날 때도 있으며 다양한 우주의 공포를 직면해야 합니다 그러다 보면 목적지에 도달할 수도 있죠 못해도 어쩔 수 없고요";"https://cdn.cloudflare.steamstatic.com/steam/apps/646270/header.jpg?t=1699486971";"https://cdn.cloudflare.steamstatic.com/steam/apps/646270/ss_172697460ff9765c13d24fbd855a31d18bca26f1.1920x1080.jpg?t=1699486971";"https://store.steampowered.com/app/646270/60_Parsecs?snr=1_2300_4__salebrowseall";1
148;"Hokko Life";"₩ 20,500";"₩ 5,120";"-75%";"기차에서 내려 Hokko 마을에서 새로운 생활을 시작해보세요 낡은 작업장을 물려받아 재료를 수집하고 마을에 있는 모든 것을 꾸미면서 창의력을 발휘해보세요 여러분의 창의력이 마음껏 발휘된 마을은 과연 어떤 모습이 될까요";"https://cdn.cloudflare.steamstatic.com/steam/apps/824000/header.jpg?t=1680085125";"https://cdn.cloudflare.steamstatic.com/steam/apps/824000/ss_b87ab07f55ceaeda5c666b8e77f344d4be28a0eb.1920x1080.jpg?t=1680085125";"https://store.steampowered.com/app/824000/Hokko_Life?snr=1_2300_4__salebrowseall";1
149;"Who's Lila?";"₩ 12,500";"₩ 7,500";"-40%";"A reversedetective adventure where you control your characters face";"https://cdn.cloudflare.steamstatic.com/steam/apps/1697700/header.jpg?t=1685800511";"https://cdn.cloudflare.steamstatic.com/steam/apps/1697700/ss_81702638c47b022882592e936627dfb527ccda57.1920x1080.jpg?t=1685800511";"https://store.steampowered.com/app/1697700/Whos_Lila?snr=1_2300_4__salebrowseall";1
150;"Pile Up!";"₩ 11,000";"₩ 7,700";"-30%";"Pile Up은 작은 섬 위에서 다양한 방법으로 집을 짓고 시민들의 요구를 들어주며 위험한 건물을 관리해야 하는 전략 건설 게임입니다 하지만 주변이 여유로워 보일지라도 긴장을 늦춰선 안 돼요 Pile Up에서의 여유로움은 그 여유를 무너뜨리기 위한 장치일 뿐이니까요";"https://cdn.cloudflare.steamstatic.com/steam/apps/2094910/header.jpg?t=1699010079";"https://cdn.cloudflare.steamstatic.com/steam/apps/2094910/ss_3e0c4242630b4857b8179f98a67e617fd15a45c6.1920x1080.jpg?t=1699010079";"https://store.steampowered.com/app/2094910/Pile_Up?snr=1_2300_4__salebrowseall";1
151;"요츠메가미 -재회-";"₩ 31,000";"₩ 26,350";"-15%";"중학교 3학년의 9월 아빠와 함께 깊은 산골에 있는 본가에 가게 되었다 도착한 곳은 요츠무라 마을 그곳은 예부터 요츠메가미 신을 믿는 작은 마을이었다 나는 그곳에서 미스터리한 소년을 만났다 스토리를 읽으면서 수수께끼를 풀어가는 일본식 호러  탈출 어드벤처 게임 요츠메가미 재회 가 Steam에 출시되었습니다";"https://cdn.cloudflare.steamstatic.com/steam/apps/1399240/header_koreana.jpg?t=1667384001";"https://cdn.cloudflare.steamstatic.com/steam/apps/1399240/ss_a8c06c8324bb14fe2c03962ecc9d1abd53808af3.1920x1080.jpg?t=1667384001";"https://store.steampowered.com/app/1399240/?snr=1_2300_4__salebrowseall";1
152;"Immortals Fenyx Rising";"₩ 65,000";"₩ 9,750";"-85%";"Immortals Fenyx Rising에서 웅장한 신화 속 모험이 현실이 됩니다 피닉스가 되어 그리스 신들을 구하기 위한 과업을 완수하세요";"https://cdn.cloudflare.steamstatic.com/steam/apps/2221920/header.jpg?t=1696603538";"https://cdn.cloudflare.steamstatic.com/steam/apps/2221920/ss_daf49fac61e819a694723ebe4569a61f93ba098f.1920x1080.jpg?t=1696603538";"https://store.steampowered.com/app/2221920/Immortals_Fenyx_Rising?snr=1_2300_4__salebrowseall";1
153;"Renfield: Bring Your Own Blood";"₩ 5,600";"₩ 4,200";"-25%";"드라큘라 밑에서 혹사와 무시에 시달리는 하인이 되어 살육과 생존의 나날을 보내세요 자기애가 폭발하는 상사에게 바칠 신선한 희생자를 찾아 뉴올리언스 전역을 날뛰며 피 튀기는 짜릿함을 느낄 수 있습니다 간신히 입에 피칠하는 삶에서 나를 위한 삶으로 앞길을 가로막는 적들은 초인적인 힘과 무기로 때려눕히세요";"https://cdn.cloudflare.steamstatic.com/steam/apps/2354600/header.jpg?t=1695228434";"https://cdn.cloudflare.steamstatic.com/steam/apps/2354600/ss_d26d63c9d265bf080292a4e7a89fd89bc31e8284.1920x1080.jpg?t=1695228434";"https://store.steampowered.com/app/2354600/Renfield_Bring_Your_Own_Blood?snr=1_2300_4__salebrowseall";1
154;"Wall World";"₩ 7,800";"₩ 6,010";"-23%";"거대한 로보스파이더를 타고 신비로운 세계의 벽을 탐험해보세요 귀중한 자원을 채굴하고 장비를 업그레이드하여 수많은 괴물들을 물리치고 전투 중간에 매력적인 생물군을 발견할 수 있습니다 여러분은 살아남아 세계의 벽이 가진 비밀을 알아낼 수 있을까요";"https://cdn.cloudflare.steamstatic.com/steam/apps/2187290/header.jpg?t=1699011844";"https://cdn.cloudflare.steamstatic.com/steam/apps/2187290/ss_31b2c3d8283a6c69a4137aec6a57d7b7e33d890f.1920x1080.jpg?t=1699011844";"https://store.steampowered.com/app/2187290/Wall_World?snr=1_2300_4__salebrowseall";1
155;"Rogue : Genesia";"₩ 9,900";"₩ 7,920";"-20%";"새로운 세계에 도래해 이 곳을 위협하는 적들을 섬멸하세요 로그 제네시아는 끊임없이 몰려오는 수백 수천의 몬스터 떼를 상대하고 적들의 랭크를 통해 길을 닦고 보스를 처단하여 세계를 구해내는 액션 로그라이트 게임입니다";"https://cdn.cloudflare.steamstatic.com/steam/apps/2067920/header.jpg?t=1694489757";"https://cdn.cloudflare.steamstatic.com/steam/apps/2067920/ss_c852a41af5208577f76a6e01d129ccd77d452f17.1920x1080.jpg?t=1694489757";"https://store.steampowered.com/app/2067920/Rogue__Genesia?snr=1_2300_4__salebrowseall";1
156;"[NINJA GAIDEN: Master Collection] NINJA GAIDEN Σ";"₩ 49,800";"₩ 33,370";"-33%";"3 high speed ninja action titles are now available in one package";"https://cdn.cloudflare.steamstatic.com/steam/apps/1580780/header.jpg?t=1695954494";"https://cdn.cloudflare.steamstatic.com/steam/apps/1580780/ss_43c48731780fd2bada6d435cfcea5d7040abb2fa.1920x1080.jpg?t=1695954494";"https://store.steampowered.com/app/1580780/NINJA_GAIDEN_Master_Collection_NINJA_GAIDEN?snr=1_2300_4__salebrowseall";1
157;"The Awakener: Forgotten Oath";"₩ 18,500";"₩ 16,650";"-10%";"The Awakener Forgotten Oath is a roguelike action game with a highly flexible combat system ACT and Roguelike lovers will embark on a thrilling adventure in a magical world called Sylvalond";"https://cdn.cloudflare.steamstatic.com/steam/apps/2527660/header.jpg?t=1699357741";"https://cdn.cloudflare.steamstatic.com/steam/apps/2527660/ss_e6b82431cfc823813552791795fcdc39843301d8.1920x1080.jpg?t=1699357741";"https://store.steampowered.com/app/2527660/The_Awakener_Forgotten_Oath?snr=1_2300_4__salebrowseall";1
158;"Nordic Ashes: Survivors of Ragnarok";"₩ 5,600";"₩ 4,480";"-20%";"Nordic Ashes is a challenging Norse inspired actionroguelite enemy hell where youll have to survive hordes of creatures Unlock new weapons and abilities as you battle through different realms Design the most broken build and slay your enemies before they surround you";"https://cdn.cloudflare.steamstatic.com/steam/apps/2068280/header.jpg?t=1699549705";"https://cdn.cloudflare.steamstatic.com/steam/apps/2068280/ss_c7a95b701b6396e8f546dca1117758c61dd00e2a.1920x1080.jpg?t=1699549705";"https://store.steampowered.com/app/2068280/Nordic_Ashes_Survivors_of_Ragnarok?snr=1_2300_4__salebrowseall";1
159;"Mount & Blade: Warband - Viking Conquest Reforged Edition";"₩ 18,000";"₩ 4,500";"-75%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/321300/header.jpg?t=1667491349";"https://cdn.cloudflare.steamstatic.com/steam/apps/321300/ss_bea9be13be99176f9ccf0a727ec931b93fab3228.1920x1080.jpg?t=1667491349";"https://store.steampowered.com/app/321300/Mount__Blade_Warband__Viking_Conquest_Reforged_Edition?snr=1_2300_4__salebrowseall";1
160;"Do Not Feed the Monkeys";"₩ 13,500";"₩ 3,100";"-77%";"감시 카메라를 통해 모르는 사람들을 감시하는 디지털 관음 시뮬레이터입니다 사람들의 사생활을 침해하고 그들의 가장 내밀한 순간을 목격하세요 하지만 관찰 대상과 상호 작용하지는 마시길 바랍니다 원숭이에게 먹이를 주면 발생하는 일은 책임지지 않습니다";"https://cdn.cloudflare.steamstatic.com/steam/apps/658850/header.jpg?t=1698912169";"https://cdn.cloudflare.steamstatic.com/steam/apps/658850/ss_c226bdbbd1ff544fbf40058cd1d6007fc2bee152.1920x1080.jpg?t=1698912169";"https://store.steampowered.com/app/658850/Do_Not_Feed_the_Monkeys?snr=1_2300_4__salebrowseall";1
161;"Adorable Witch5 : Lingering";"₩ 8,900";"₩ 7,120";"-20%";"Adorable Witch5  Lingering 플레이어가 주인공이 되어 마법의 세계에서 동급생들을 돕고 배우면서 최종 결론에 도달하기 위해 노력하는 가볍고 캐주얼한 레벨 풀이로 가득한 롤플레잉 게임입니다";"https://cdn.cloudflare.steamstatic.com/steam/apps/2271980/header.jpg?t=1698906807";"https://cdn.cloudflare.steamstatic.com/steam/apps/2271980/ss_dc51998c8a80971ec593e94dd94f3165ab9f5e40.1920x1080.jpg?t=1698906807";"https://store.steampowered.com/app/2271980/Adorable_Witch5__Lingering?snr=1_2300_4__salebrowseall";1
